,device_id,visit_id,venue_id,visit_start_time,visit_end_time,visit_lat,visit_long,visit_weight,user_home_lat,user_home_long,date,month,day,trip_distance,visit_duration,hour,weekday,weekday_name,weighted_sum,loyalty
3823,2590,5d22ab2df82f25061e708069,4ceb1df9727f7ce6265b814d,2019-07-07 11:17:00,2019-07-07 12:03:00,41.37272644,-72.91436005,99.51192134,41.41378546,-72.90392215,2019-07-07 11:17:00,7,7,4.6797383225319225,46.0,11,6,Sunday,508.2895930230148,loyal
3824,2590,5d37d8aba0e31105bec8a5fc,4ceb1df9727f7ce6265b814d,2019-07-23 09:20:00,2019-07-23 09:45:00,41.3727951,-72.91471863,103.6373216,41.41414902,-72.90359215,2019-07-23 09:20:00,7,23,4.724537766717821,25.0,9,1,Tuesday,508.2895930230148,loyal
3825,1553,5c93b59c632d6c05fc2f6596,4ceb1df9727f7ce6265b814d,2019-03-20 19:04:00,2019-03-20 19:21:00,41.37250519,-72.91443634,58.63382479,41.39339842,-72.99769311,2019-03-20 19:04:00,3,20,7.364492276589367,17.000000000000004,19,2,Wednesday,58.734308558887406,casual
3826,1428,5c93e00e1a56c506ba35e5b2,4ceb1df9727f7ce6265b814d,2019-03-20 21:11:00,2019-03-20 21:31:00,41.37268829,-72.91436005,85.35667254,41.53017567,-72.8379919,2019-03-20 21:11:00,3,20,18.647660016543938,20.0,21,2,Wednesday,168.85351988089556,casual
3827,1428,5ca4c065c4214a05f53c7b84,4ceb1df9727f7ce6265b814d,2019-04-02 19:37:00,2019-04-02 19:58:00,41.37252808,-72.91429901,82.74027669,41.53075424,-72.83729276,2019-04-02 19:37:00,4,2,18.728023479273894,21.0,19,1,Tuesday,168.85351988089556,casual
3828,1629,5c943d9912601e060249ecbd,4ceb1df9727f7ce6265b814d,2019-03-21 09:51:00,2019-03-21 10:21:00,41.37263489,-72.91432953,118.8394209,41.32343195,-72.98091368,2019-03-21 09:51:00,3,21,7.791779054592238,30.0,9,3,Thursday,513.3628964088477,loyal
3829,1629,5cfc8cb94a042605e4aea543,4ceb1df9727f7ce6265b814d,2019-06-08 09:04:00,2019-06-08 09:37:00,41.37211609,-72.91464996,114.4039316,41.32455198,-72.98083093,2019-06-08 09:04:00,6,8,7.700483608569596,33.00000000000001,9,5,Saturday,513.3628964088477,loyal
3830,1629,5d36652e8ba92d059554d9dc,4ceb1df9727f7ce6265b814d,2019-07-22 10:00:00,2019-07-22 10:33:00,41.37202454,-72.91484833,136.771282,41.32573538,-72.97986118,2019-07-22 10:00:00,7,22,7.5511420206411906,33.00000000000001,10,0,Monday,513.3628964088477,loyal
3831,1629,5d44f389341a3105d4edf9ba,4ceb1df9727f7ce6265b814d,2019-08-02 13:13:00,2019-08-02 13:34:00,41.37232971,-72.91464233,142.4284085,41.32316421,-72.97981294,2019-08-02 13:13:00,8,2,7.746983599668002,21.0,13,4,Friday,513.3628964088477,loyal
3832,1252,5c943f7d724643064ed50e0d,4ceb1df9727f7ce6265b814d,2019-03-21 10:35:00,2019-03-21 11:48:00,41.37236023,-72.91404724,87.08962982,41.52900453,-73.0668547,2019-03-21 10:35:00,3,21,21.572283591997966,73.0,10,3,Thursday,569.3037958743123,loyal
3833,1252,5cc3b5279c43c0068eb1c8a6,4ceb1df9727f7ce6265b814d,2019-04-26 11:44:00,2019-04-26 12:02:00,41.37185669,-72.91382599,82.64451439,41.52883179,-73.06727446,2019-04-26 11:44:00,4,26,21.577598660221017,18.0,11,4,Friday,569.3037958743123,loyal
3834,1252,5ccd9618c445ff05dae424bd,4ceb1df9727f7ce6265b814d,2019-05-03 10:48:00,2019-05-03 11:30:00,41.3718338,-72.91390991,82.30157357,41.52800305,-73.06499845,2019-05-03 10:48:00,5,3,21.39100661058432,42.0,10,4,Friday,569.3037958743123,loyal
3835,1252,5cf72ce87fed7405eaeb5f30,4ceb1df9727f7ce6265b814d,2019-06-04 11:44:00,2019-06-04 13:34:00,41.3719101,-72.91428375,79.50596556,41.52925846,-73.06917361,2019-06-04 11:44:00,6,4,21.710038162320938,110.0,11,1,Tuesday,569.3037958743123,loyal
3836,1252,5d3babec07f3c105a2c23b50,4ceb1df9727f7ce6265b814d,2019-07-26 10:14:00,2019-07-26 10:42:00,41.37185669,-72.91403198,81.22371351,41.52922228,-73.06660043,2019-07-26 10:14:00,7,26,21.579233548991823,28.0,10,4,Friday,569.3037958743123,loyal
3837,1252,5d5403b7ffbf9705e97855a6,4ceb1df9727f7ce6265b814d,2019-08-13 20:27:00,2019-08-13 22:12:00,41.37194061,-72.91429901,76.53699785,41.53005798,-73.06540772,2019-08-13 20:27:00,8,13,21.59572568582373,105.0,20,1,Tuesday,569.3037958743123,loyal
3838,1252,5d58ad08c694470609156c9f,4ceb1df9727f7ce6265b814d,2019-08-17 11:15:00,2019-08-17 13:14:00,41.37195587,-72.91424561,77.05240943,41.52856531,-73.06555058,2019-08-17 11:15:00,8,17,21.468613959818835,119.0,11,5,Saturday,569.3037958743123,loyal
3839,2661,5c94589ecaa2ee064a58e01c,4ceb1df9727f7ce6265b814d,2019-03-21 10:42:00,2019-03-21 12:01:00,41.37224579,-72.91407776,89.5881311,41.24750243,-72.87596031,2019-03-21 10:42:00,3,21,14.232118856573095,79.0,10,3,Thursday,160.66645101094306,casual
3840,2661,5d61f8fde2253305c73eb886,4ceb1df9727f7ce6265b814d,2019-08-24 10:00:00,2019-08-24 10:29:00,41.37194824,-72.91438293,70.53270168,41.2474541,-72.87462083,2019-08-24 10:00:00,8,24,14.262993573004717,29.0,10,5,Saturday,160.66645101094306,casual
3841,1390,5c9463ba72464306993fea81,4ceb1df9727f7ce6265b814d,2019-03-21 11:55:00,2019-03-21 13:06:00,41.37255859,-72.91443634,172.1132047,41.66092035,-70.15936172,2019-03-21 11:55:00,3,21,232.1712264110902,71.0,11,3,Thursday,217.2390699224129,casual
3842,1390,5d6224e0e2451e062fadda56,4ceb1df9727f7ce6265b814d,2019-08-24 13:35:00,2019-08-24 14:12:00,41.3724823,-72.91445923,33.40173512,41.6599014,-70.15966459,2019-08-24 13:35:00,8,24,232.13238514654023,37.0,13,5,Saturday,217.2390699224129,casual
3843,1102,5c93c3e7f4d30b06835acb50,4ceb1df9727f7ce6265b814d,2019-03-21 12:54:00,2019-03-21 13:07:00,41.37257385,-72.91447449,95.69878853,41.34944579,-72.91883853,2019-03-21 12:54:00,3,21,2.574938001366048,13.0,12,3,Thursday,596.6178397666173,loyal
3844,1102,5cb609af4f1d1a06459edde3,4ceb1df9727f7ce6265b814d,2019-04-16 12:32:00,2019-04-16 12:49:00,41.37226868,-72.91477203,96.33101517,41.34856969,-72.92077221,2019-04-16 12:32:00,4,16,2.6994447075374897,17.000000000000004,12,1,Tuesday,596.6178397666173,loyal
3845,1102,5cd87b0f30c6890641b6a30b,4ceb1df9727f7ce6265b814d,2019-05-12 15:50:00,2019-05-12 16:03:00,41.37263489,-72.91439819,99.54930715,41.34956175,-72.92052207,2019-05-12 15:50:00,5,12,2.5873125947967237,13.0,15,6,Sunday,596.6178397666173,loyal
3846,1102,5cddd14f9e648d065117aeb1,4ceb1df9727f7ce6265b814d,2019-05-16 16:59:00,2019-05-16 17:29:00,41.37226868,-72.9146347,92.57215216,41.34947694,-72.92108996,2019-05-16 16:59:00,5,16,2.606634813892438,30.0,16,3,Thursday,596.6178397666173,loyal
3847,1102,5d168c482b08f0066c797013,4ceb1df9727f7ce6265b814d,2019-06-28 17:44:00,2019-06-28 17:59:00,41.37220001,-72.91440582,109.9176586,41.3497483,-72.92026757,2019-06-28 17:44:00,6,28,2.56272961898013,15.0,17,4,Friday,596.6178397666173,loyal
3848,1102,5d25268a28e147066cd563ae,4ceb1df9727f7ce6265b814d,2019-07-09 19:34:00,2019-07-09 19:50:00,41.37233734,-72.91436005,102.2255205,41.34949216,-72.9212691,2019-07-09 19:34:00,7,9,2.6083464248969492,16.000000000000004,19,1,Tuesday,596.6178397666173,loyal
3849,2429,5c94967131f15006915864d9,4ceb1df9727f7ce6265b814d,2019-03-21 14:23:00,2019-03-21 14:41:00,41.37280273,-72.91440582,62.25421117,41.48580781,-72.88781235,2019-03-21 14:23:00,3,21,12.790723211160897,18.0,14,3,Thursday,116.1666719350384,casual
3850,2429,5d42713c48069005f6292f56,4ceb1df9727f7ce6265b814d,2019-07-31 13:07:00,2019-07-31 13:42:00,41.3722229,-72.91474915,53.55987447,41.48559354,-72.88925868,2019-07-31 13:07:00,7,31,12.74695666804032,35.0,13,2,Wednesday,116.1666719350384,casual
3851,2059,5c94732b258594069efe46f6,4ceb1df9727f7ce6265b814d,2019-03-21 14:27:00,2019-03-21 14:51:00,41.37213135,-72.91477203,141.4092707,41.33071839,-72.93137832,2019-03-21 14:27:00,3,21,4.843694295650148,24.0,14,3,Thursday,650.6554577901529,loyal
3852,2059,5ca49c5c354a62061d766465,4ceb1df9727f7ce6265b814d,2019-04-02 16:42:00,2019-04-02 17:16:00,41.37206268,-72.91493988,128.6785583,41.33022769,-72.92927156,2019-04-02 16:42:00,4,2,4.846911870237431,34.00000000000001,16,1,Tuesday,650.6554577901529,loyal
3853,2059,5ccf70c41891b90669edcac5,4ceb1df9727f7ce6265b814d,2019-05-04 13:27:00,2019-05-04 14:19:00,41.37239075,-72.91465759,122.8707894,41.32962139,-72.92930951,2019-05-04 13:27:00,5,4,4.912776170153849,52.0,13,5,Saturday,650.6554577901529,loyal
3854,2059,5cfa5ac39c7cb005f639445d,4ceb1df9727f7ce6265b814d,2019-06-06 14:27:00,2019-06-06 14:54:00,41.37229156,-72.91464233,128.429548,41.3294223,-72.92754209,2019-06-06 14:27:00,6,6,4.89831833589456,27.0,14,3,Thursday,650.6554577901529,loyal
3855,2059,5d63c420c13f3305a7d631c3,4ceb1df9727f7ce6265b814d,2019-08-25 19:42:00,2019-08-25 20:22:00,41.37258148,-72.91454315,128.5498862,41.32963112,-72.93041516,2019-08-25 19:42:00,8,25,4.9363679653094685,40.0,19,6,Sunday,650.6554577901529,loyal
3856,1041,5c947a601fb2800624250fc7,4ceb1df9727f7ce6265b814d,2019-03-21 14:58:00,2019-03-21 15:15:00,41.3727417,-72.91420746,91.56870149,41.3749137,-72.92192524,2019-03-21 14:58:00,3,21,0.7058088474811366,17.000000000000004,14,3,Thursday,1711.7928011812924,loyal
3857,1041,5c95a56fc5ffb305f3b63c53,4ceb1df9727f7ce6265b814d,2019-03-22 10:52:00,2019-03-22 11:12:00,41.37278748,-72.91424561,90.95043492,41.37605623,-72.92026951,2019-03-22 10:52:00,3,22,0.6528022793465502,20.0,10,4,Friday,1711.7928011812924,loyal
3858,1041,5c9ed172d5dda405d1d76e97,4ceb1df9727f7ce6265b814d,2019-03-29 11:21:00,2019-03-29 11:39:00,41.37264252,-72.9141922,86.40971576,41.37604371,-72.92011556,2019-03-29 11:21:00,3,29,0.6419439230096948,18.0,11,4,Friday,1711.7928011812924,loyal
3859,1041,5ca01f6b5e5cd30644856298,4ceb1df9727f7ce6265b814d,2019-03-30 10:29:00,2019-03-30 10:49:00,41.37268829,-72.91425323,86.03877228,41.375999,-72.9201359,2019-03-30 10:29:00,3,30,0.6401155347212392,20.0,10,5,Saturday,1711.7928011812924,loyal
3860,1041,5ca567e14a14ec0650a86cf5,4ceb1df9727f7ce6265b814d,2019-04-03 10:58:00,2019-04-03 11:15:00,41.37227631,-72.91417694,83.14627288,41.37464613,-72.91887208,2019-04-03 10:58:00,4,3,0.46601216350499547,17.000000000000004,10,2,Wednesday,1711.7928011812924,loyal
3861,1041,5cd10a07682b6105fadd496f,4ceb1df9727f7ce6265b814d,2019-05-06 11:05:00,2019-05-06 11:22:00,41.37293243,-72.91418457,81.63324542,41.37489157,-72.92014753,2019-05-06 11:05:00,5,6,0.5714712650962663,17.000000000000004,11,0,Monday,1711.7928011812924,loyal
3862,1041,5cd79ed954be130590261fda,4ceb1df9727f7ce6265b814d,2019-05-11 12:43:00,2019-05-11 13:00:00,41.37275696,-72.91428375,83.32212173,41.37619696,-72.92038372,2019-05-11 12:43:00,5,11,0.6700804502258145,17.000000000000004,12,5,Saturday,1711.7928011812924,loyal
3863,1041,5ce57f983b7dce061145b398,4ceb1df9727f7ce6265b814d,2019-05-21 14:42:00,2019-05-21 15:01:00,41.37251282,-72.91418457,82.48877069,41.37632564,-72.91935884,2019-05-21 14:42:00,5,21,0.6164141140779794,19.0,14,1,Tuesday,1711.7928011812924,loyal
3864,1041,5cedf3dbf8a14605a07daad8,4ceb1df9727f7ce6265b814d,2019-05-28 10:00:00,2019-05-28 10:16:00,41.37263489,-72.9143219,82.45225803,41.3758758,-72.92104973,2019-05-28 10:00:00,5,28,0.6933319260665106,16.000000000000004,10,1,Tuesday,1711.7928011812924,loyal
3865,1041,5cf73009f21e0b0624c5c6a8,4ceb1df9727f7ce6265b814d,2019-06-04 12:24:00,2019-06-04 12:42:00,41.37295532,-72.91421509,84.74368071,41.37629879,-72.92037825,2019-06-04 12:24:00,6,4,0.6769688980047923,18.0,12,1,Tuesday,1711.7928011812924,loyal
3866,1041,5d085fa590cfcb05d1b1ba9d,4ceb1df9727f7ce6265b814d,2019-06-17 10:39:00,2019-06-17 10:56:00,41.37283325,-72.91420746,83.3108771,41.37631615,-72.92057722,2019-06-17 10:39:00,6,17,0.6909910170831247,17.000000000000004,10,0,Monday,1711.7928011812924,loyal
3867,1041,5d0b2dd00cc44105c2ba4964,4ceb1df9727f7ce6265b814d,2019-06-19 11:00:00,2019-06-19 11:27:00,41.37284088,-72.91439819,86.05486432,41.37505322,-72.92106404,2019-06-19 11:00:00,6,19,0.6474559608884696,27.0,11,2,Wednesday,1711.7928011812924,loyal
3868,1041,5d1825d97f3460059ce3b3ca,4ceb1df9727f7ce6265b814d,2019-06-29 11:43:00,2019-06-29 12:02:00,41.37268829,-72.91431427,86.58312932,41.3760736,-72.91997354,2019-06-29 11:43:00,6,29,0.6349722423064479,19.0,11,5,Saturday,1711.7928011812924,loyal
3869,1041,5d1ac9619007af05a79904b7,4ceb1df9727f7ce6265b814d,2019-07-01 13:11:00,2019-07-01 13:30:00,41.37297058,-72.91435242,87.43070438,41.37613536,-72.91834122,2019-07-01 13:11:00,7,1,0.5436346727249418,19.0,13,0,Monday,1711.7928011812924,loyal
3870,1041,5d293a098d7623061a872328,4ceb1df9727f7ce6265b814d,2019-07-12 10:20:00,2019-07-12 10:46:00,41.37281799,-72.91430664,87.79998157,41.37699993,-72.91837333,2019-07-12 10:20:00,7,12,0.6221202118463494,26.0,10,4,Friday,1711.7928011812924,loyal
3871,1041,5d3c68b87468c3061cb20479,4ceb1df9727f7ce6265b814d,2019-07-26 15:05:00,2019-07-26 15:22:00,41.37284851,-72.91413116,85.7050894,41.37462541,-72.92021281,2019-07-26 15:05:00,7,26,0.5624368633108762,17.000000000000004,15,4,Friday,1711.7928011812924,loyal
3872,1041,5d4e465b00ca7b059f0b5214,4ceb1df9727f7ce6265b814d,2019-08-09 14:11:00,2019-08-09 14:51:00,41.37213135,-72.91419983,84.92426675,41.37652309,-72.91867818,2019-08-09 14:11:00,8,9,0.5948069473643017,40.0,14,4,Friday,1711.7928011812924,loyal
3873,1041,5d56aae423550a05f50d6bc0,4ceb1df9727f7ce6265b814d,2019-08-15 15:19:00,2019-08-15 15:56:00,41.37281036,-72.91424561,85.24196319,41.37620971,-72.92017708,2019-08-15 15:19:00,8,15,0.6577368361385888,37.0,15,3,Thursday,1711.7928011812924,loyal
3874,1041,5d58ce62f4d6ec060196bd79,4ceb1df9727f7ce6265b814d,2019-08-17 12:07:00,2019-08-17 12:25:00,41.37280273,-72.91428375,85.38441689,41.37593474,-72.92017963,2019-08-17 12:07:00,8,17,0.638504408418922,18.0,12,5,Saturday,1711.7928011812924,loyal
3875,1041,5d5cb4aae03d5b0629df7b63,4ceb1df9727f7ce6265b814d,2019-08-20 12:27:00,2019-08-20 12:44:00,41.37310028,-72.91410828,86.50475212,41.37735557,-72.92102101,2019-08-20 12:27:00,8,20,0.7956807593887579,17.000000000000004,12,1,Tuesday,1711.7928011812924,loyal
3876,1042,5c948e057fec44069da6a62f,4ceb1df9727f7ce6265b814d,2019-03-21 14:58:00,2019-03-21 15:16:00,41.37283325,-72.91413116,91.56870149,41.37595774,-72.92020424,2019-03-21 14:58:00,3,21,0.6417046154921191,18.0,14,3,Thursday,345.0210847097041,casual
3877,1042,5ce58f093ff1ee05dababbde,4ceb1df9727f7ce6265b814d,2019-05-21 14:36:00,2019-05-21 15:02:00,41.37282562,-72.91404724,82.48877069,41.37546571,-72.91934095,2019-05-21 14:36:00,5,21,0.5511696064586301,26.0,14,1,Tuesday,345.0210847097041,casual
3878,1042,5d3c7ae5be32d905e620f43f,4ceb1df9727f7ce6265b814d,2019-07-26 15:04:00,2019-07-26 15:22:00,41.37281036,-72.91424561,85.7050894,41.37625255,-72.92074948,2019-07-26 15:04:00,7,26,0.6977914753187884,18.0,15,4,Friday,345.0210847097041,casual
3879,1042,5d56c4a400bd62062d99301e,4ceb1df9727f7ce6265b814d,2019-08-15 15:20:00,2019-08-15 15:57:00,41.37297058,-72.91441345,85.24196319,41.37468004,-72.91922051,2019-08-15 15:20:00,8,15,0.49268949325098926,37.0,15,3,Thursday,345.0210847097041,casual
3880,2493,5c950fd9dca80c05f8e612e6,4ceb1df9727f7ce6265b814d,2019-03-21 16:59:00,2019-03-21 17:19:00,41.37242126,-72.91455078,37.87115687,40.70556706,-73.47271197,2019-03-21 16:59:00,3,21,87.6869788079256,20.0,16,3,Thursday,113.51029199325981,casual
3881,2493,5ca920a03723220665bd68a8,4ceb1df9727f7ce6265b814d,2019-04-06 00:36:00,2019-04-06 00:58:00,41.372612,-72.9143219,36.73168761,40.70595787,-73.4728556,2019-04-06 00:36:00,4,6,87.65672931831767,22.0,0,5,Saturday,113.51029199325981,casual
3882,2493,5cacc61b6a2c43062695f031,4ceb1df9727f7ce6265b814d,2019-04-08 16:08:00,2019-04-08 16:26:00,41.37286377,-72.91425323,36.51995192,40.70544606,-73.47323204,2019-04-08 16:08:00,4,8,87.7217740309075,18.0,16,0,Monday,113.51029199325981,casual
3883,2783,5c94e400e7413d074d2c5b5f,4ceb1df9727f7ce6265b814d,2019-03-21 18:10:00,2019-03-21 19:17:00,41.37245941,-72.91461945,53.27154209,40.76004404,-73.7961915,2019-03-21 18:10:00,3,21,100.59627747377843,67.00000000000001,18,3,Thursday,54.5853475294695,casual
3884,1322,5c95459a89debe0642f94fc9,4ceb1df9727f7ce6265b814d,2019-03-21 22:06:00,2019-03-21 22:31:00,41.37247467,-72.91457367,119.0981098,41.32788801,-72.87550746,2019-03-21 22:06:00,3,21,5.906265588706523,25.0,22,3,Thursday,546.0274672087467,loyal
3885,1322,5cc3357cefd6890672a2032d,4ceb1df9727f7ce6265b814d,2019-04-25 14:03:00,2019-04-25 14:26:00,41.37194824,-72.91485596,112.3725662,41.32802372,-72.87641286,2019-04-25 14:03:00,4,25,5.852379962071276,23.0,14,3,Thursday,546.0274672087467,loyal
3886,1322,5cd59df4c451200648ad1352,4ceb1df9727f7ce6265b814d,2019-05-09 21:10:00,2019-05-09 21:26:00,41.37229156,-72.91468048,109.1333664,41.32771111,-72.87626555,2019-05-09 21:10:00,5,9,5.888265608440334,16.000000000000004,21,3,Thursday,546.0274672087467,loyal
3887,1322,5d096c88058b260672167b61,4ceb1df9727f7ce6265b814d,2019-06-17 21:48:00,2019-06-17 22:19:00,41.37213135,-72.91444397,101.4173004,41.33043855,-72.87616791,2019-06-17 21:48:00,6,17,5.640078140316388,31.000000000000004,21,0,Monday,546.0274672087467,loyal
3888,1322,5d13ad3711728c0609855968,4ceb1df9727f7ce6265b814d,2019-06-25 22:04:00,2019-06-25 22:23:00,41.37223053,-72.91429138,103.2796161,41.3294411,-72.8755122,2019-06-25 22:04:00,6,25,5.762538238961464,19.0,22,1,Tuesday,546.0274672087467,loyal
3889,1215,5c95caae3bac520691d5c58f,4ceb1df9727f7ce6265b814d,2019-03-22 10:00:00,2019-03-22 10:24:00,41.37220001,-72.91433716,90.95043492,41.39356224,-72.9396782,2019-03-22 10:00:00,3,22,3.175709957696335,24.0,10,4,Friday,599.3648056151642,loyal
3890,1215,5ccf6a96b2ee0d05c66fbc1b,4ceb1df9727f7ce6265b814d,2019-05-04 07:29:00,2019-05-04 07:46:00,41.37227631,-72.91436005,81.21713516,41.39415261,-72.9405699,2019-05-04 07:29:00,5,4,3.274388939034502,17.000000000000004,7,5,Saturday,599.3648056151642,loyal
3891,1215,5cd791a15690920643c06fad,4ceb1df9727f7ce6265b814d,2019-05-11 06:47:00,2019-05-11 07:08:00,41.37216949,-72.91437531,83.32212173,41.39444276,-72.94240741,2019-05-11 06:47:00,5,11,3.4029906393059983,21.0,6,5,Saturday,599.3648056151642,loyal
3892,1215,5cea5bffbbd49205d2bb6ff3,4ceb1df9727f7ce6265b814d,2019-05-25 07:07:00,2019-05-25 07:34:00,41.37228394,-72.91438293,82.80674907,41.39429043,-72.94029733,2019-05-25 07:07:00,5,25,3.270450925192784,27.0,7,5,Saturday,599.3648056151642,loyal
3893,1215,5cfc64a5f29ab805e0cdbb5d,4ceb1df9727f7ce6265b814d,2019-06-08 06:51:00,2019-06-08 07:20:00,41.37217712,-72.9143219,83.95793389,41.39420513,-72.94019281,2019-06-08 06:51:00,6,8,3.2575620373939866,29.0,6,5,Saturday,599.3648056151642,loyal
3894,1215,5d1d18fba613cc05ef10f73b,4ceb1df9727f7ce6265b814d,2019-07-03 06:29:00,2019-07-03 06:51:00,41.37203979,-72.91451263,88.88836949,41.39422021,-72.93940371,2019-07-03 06:29:00,7,3,3.2151421024410682,22.0,6,2,Wednesday,599.3648056151642,loyal
3895,1215,5d2950268061dc05e46d9ae8,4ceb1df9727f7ce6265b814d,2019-07-12 06:51:00,2019-07-12 07:12:00,41.37230682,-72.91433716,87.79998157,41.39369716,-72.94116314,2019-07-12 06:51:00,7,12,3.2712112274334593,21.0,6,4,Friday,599.3648056151642,loyal
3896,1427,5c95cbf05d0eb9060849bf64,4ceb1df9727f7ce6265b814d,2019-03-22 12:40:00,2019-03-22 12:59:00,41.37223053,-72.91474152,68.6793595,41.33818115,-72.30807066,2019-03-22 12:40:00,3,22,50.863470602737785,19.0,12,4,Friday,113.64511938285611,casual
3897,1427,5d600ebfef164b05aeb623bd,4ceb1df9727f7ce6265b814d,2019-08-22 17:43:00,2019-08-22 18:04:00,41.37274933,-72.914505,43.57362773,41.33910527,-72.31037511,2019-08-22 17:43:00,8,22,50.6632286107111,21.0,17,3,Thursday,113.64511938285611,casual
3898,1232,5c959ffb2f0e2406abe8fe51,4ceb1df9727f7ce6265b814d,2019-03-22 12:43:00,2019-03-22 13:22:00,41.37262726,-72.91431427,61.96627552,41.51140652,-72.89028469,2019-03-22 12:43:00,3,22,15.571008959929328,39.0,12,4,Friday,62.19764247167906,casual
3899,1325,5c95b3e05d0eb905f512e86c,4ceb1df9727f7ce6265b814d,2019-03-22 12:47:00,2019-03-22 13:04:00,41.37282562,-72.91429138,63.37981331,41.39744849,-72.90586662,2019-03-22 12:47:00,3,22,2.8715690732050585,17.000000000000004,12,4,Friday,163.06002164901486,casual
3900,1325,5d21ebe2fcdcfe05ffa9b94a,4ceb1df9727f7ce6265b814d,2019-07-06 17:05:00,2019-07-06 17:36:00,41.37252045,-72.91431427,99.58580251,41.3955807,-72.90537333,2019-07-06 17:05:00,7,6,2.6818647201469017,31.000000000000004,17,5,Saturday,163.06002164901486,casual
3901,1022,5c96691ba016c506469ff43a,4ceb1df9727f7ce6265b814d,2019-03-22 14:09:00,2019-03-22 14:24:00,41.37239075,-72.91500092,146.6325644,41.3608311,-72.91350473,2019-03-22 14:09:00,3,22,1.282317385545718,15.0,14,4,Friday,536.6005340168091,loyal
3902,1022,5cdebbff95fa78060f72144b,4ceb1df9727f7ce6265b814d,2019-05-16 14:16:00,2019-05-16 14:44:00,41.37227631,-72.91435242,134.0793084,41.36249391,-72.91294065,2019-05-16 14:16:00,5,16,1.10136043166324,28.0,14,3,Thursday,536.6005340168091,loyal
3903,1022,5ce6c27a46265a05bda8ff89,4ceb1df9727f7ce6265b814d,2019-05-22 14:18:00,2019-05-22 14:46:00,41.37214661,-72.91524506,137.0882733,41.36264491,-72.91382842,2019-05-22 14:18:00,5,22,1.0800064302736954,28.0,14,2,Wednesday,536.6005340168091,loyal
3904,1022,5d4cffc43ca88b062d710333,4ceb1df9727f7ce6265b814d,2019-08-08 11:18:00,2019-08-08 11:34:00,41.37226105,-72.91468811,118.7026679,41.36274575,-72.91181216,2019-08-08 11:18:00,8,8,1.0868315068246506,16.000000000000004,11,3,Thursday,536.6005340168091,loyal
3905,1410,5c9647e3bb258d05ed1b1e53,4ceb1df9727f7ce6265b814d,2019-03-22 16:13:00,2019-03-22 16:38:00,41.37202454,-72.91500092,110.3930135,41.32410419,-72.87295997,2019-03-22 16:13:00,3,22,6.3748657059143,25.0,16,4,Friday,110.55530864939824,casual
3906,1556,5c962d447cc2bd06b7c95f95,4ceb1df9727f7ce6265b814d,2019-03-22 17:26:00,2019-03-22 17:42:00,41.37265778,-72.91407776,84.29587345,41.58854959,-72.70576067,2019-03-22 17:26:00,3,22,29.657222802106325,16.000000000000004,17,4,Friday,84.90289037520371,casual
3907,2458,5c963f27a016c5064595d381,4ceb1df9727f7ce6265b814d,2019-03-22 17:47:00,2019-03-22 18:10:00,41.37264252,-72.91442871,58.94170898,41.58000643,-72.84643039,2019-03-22 17:47:00,3,22,23.745744102424833,23.0,17,4,Friday,59.28038439494537,casual
3908,2282,5c96621d1cdb2f064ca39437,4ceb1df9727f7ce6265b814d,2019-03-22 18:11:00,2019-03-22 18:32:00,41.3728714,-72.91441345,146.6325644,41.33689524,-72.92947161,2019-03-22 18:11:00,3,22,4.1415453656478345,21.0,18,4,Friday,3992.9433851122694,loyal
3909,2282,5d399de422a9ed03dc7ca108,4ceb1df9727f7ce6265b814d,2019-03-25 14:01:00,2019-03-25 16:13:00,41.37268066,-72.91464233,137.1630815,41.33696818,-72.93000891,2019-03-25 14:01:00,3,25,4.147964426892591,132.00000000000003,14,0,Monday,3992.9433851122694,loyal
3910,2282,5ca4e2cc354a62063d198570,4ceb1df9727f7ce6265b814d,2019-04-02 15:55:00,2019-04-02 16:21:00,41.37205505,-72.9149704,133.4519965,41.33781829,-72.93050422,2019-04-02 15:55:00,4,2,4.072294675942707,26.0,15,1,Tuesday,3992.9433851122694,loyal
3911,2282,5cc08f6ddbab330603334a77,4ceb1df9727f7ce6265b814d,2019-04-23 14:40:00,2019-04-23 15:03:00,41.37250519,-72.91447449,133.4916596,41.33735907,-72.92942893,2019-04-23 14:40:00,4,23,4.091462568436562,23.0,14,1,Tuesday,3992.9433851122694,loyal
3912,2282,5ccb15f0045d5a063eb13029,4ceb1df9727f7ce6265b814d,2019-05-01 14:14:00,2019-05-01 15:27:00,41.37205505,-72.91499329,132.2041237,41.33691714,-72.92962893,2019-05-01 14:14:00,5,1,4.143316385133393,73.0,14,2,Wednesday,3992.9433851122694,loyal
3913,2282,5ccce9b8ad3206070a9922af,4ceb1df9727f7ce6265b814d,2019-05-02 14:54:00,2019-05-02 15:58:00,41.37231445,-72.91417694,131.1272042,41.33599601,-72.92806293,2019-05-02 14:54:00,5,2,4.202588719227687,64.00000000000001,14,3,Thursday,3992.9433851122694,loyal
3914,2282,5cd0c70498079f05f8996dcc,4ceb1df9727f7ce6265b814d,2019-05-05 19:41:00,2019-05-05 20:11:00,41.37226868,-72.91456604,134.9138803,41.3356783,-72.93025496,2019-05-05 19:41:00,5,5,4.290386751344711,30.0,19,6,Sunday,3992.9433851122694,loyal
